order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
a2bc372f-7412-4293-8729-4739614ff3d7,19db3ad0-ddd1-4fb2-bb98-2ef8daf61a26,680ac07a-2a93-4d62-bc83-5dc0d9441fa5,1,225.0,0,225.0
7d106c60-8162-4cf1-8394-72e6da587e8a,a25d6b29-afff-4fd2-b41e-f40b57c700aa,b92da22b-21df-406f-8a0b-3c3336d8393a,1,1299.99,0,1299.99
d4a057a7-b0cc-4b3b-9793-b9b413748146,32c5bd89-b70b-4420-b104-3785658b2523,03c72ba8-d605-4770-8a63-f881ffd0f9d5,1,259.0,0,259.0
43b38eb4-0390-4c5d-a502-d6a2ca6a2224,171e16cc-5da3-4f1b-8eac-0a33cdf974a7,5ab33edf-6e59-4ed3-a8b3-17fa18d0752b,1,425.0,0,425.0
74222167-6b7a-4460-a04e-46cb3712f2d1,87cdb6a1-bf01-4e32-977d-6e7e07d924ce,310c0c00-3fa7-4104-9bf9-0e27dc96925e,1,749.0,0,749.0
1b19d8b8-d830-4081-afcc-57dd168fae12,5ca260c9-eb76-47c9-b08a-4895d4ffa666,93829b43-922f-415a-a1e3-db63ef7ddc76,1,259.0,0,259.0
6683e107-96c0-44d0-af88-7f283e49fd09,5ca260c9-eb76-47c9-b08a-4895d4ffa666,03c72ba8-d605-4770-8a63-f881ffd0f9d5,1,259.0,0,259.0
bd20563b-f275-45f3-9436-a7a8b3ecb951,ab8cbf97-20b7-4785-902c-e0c154170a17,5ab33edf-6e59-4ed3-a8b3-17fa18d0752b,1,425.0,0,425.0
66c14dca-8255-4a61-9a3b-031932f57510,24eeb4a6-c145-45c7-9d98-6115f05eeefe,7914c120-c8dc-419f-be35-11287900f7f9,1,139.5,0,139.5
41241bb4-655c-4508-8592-bfa5b928e23f,4ee4334e-ce92-4136-ac3a-812f765e6cb5,dd2467ac-778e-4db3-a93d-ffbc6c6fa611,1,899.0,0,899.0
e95d2761-bc36-4c59-a134-edfc97777f10,f2d2393f-8e85-440d-8f9a-eb7046707cd6,dd2467ac-778e-4db3-a93d-ffbc6c6fa611,1,899.0,0,899.0
5be9fdb3-dd92-4d7c-8db9-77a99e91a71c,7374ccbf-d78c-47d3-9088-50d32fe5b140,1825bc54-30be-445f-a835-14f2ceb81f9d,1,599.99,0,599.99
755cee2a-f8de-4777-bb1e-5ae817d821b8,bb93cd40-d8df-4535-862d-baeade70bd30,23e2fcb4-72d8-467d-894a-05e430b187ef,1,289.0,0,289.0
b89f3a92-999a-4d86-99db-13028dab66d3,3f87dfc2-1591-42f2-a505-da9c46e75a2c,b92da22b-21df-406f-8a0b-3c3336d8393a,1,1299.99,0,1299.99
